'Elapsed time','EMG'
'seconds','mV'
1.969,-0.038
1.969,-0.073
1.969,-0.075
1.970,-0.068
1.970,-0.070
1.970,-0.058
1.970,-0.058
1.970,-0.048
1.971,-0.050
1.971,-0.042
1.971,-0.043
1.972,-0.035
1.972,-0.035
1.972,-0.032
1.972,-0.030
1.972,-0.022
1.973,-0.023
1.973,-0.017
1.973,-0.017
1.974,-0.010
1.974,-0.013
1.974,-0.007
1.974,-0.007
1.974,-0.010
1.975,-0.007
1.975,-0.012
1.975,-0.010
1.976,-0.018
1.976,-0.022
1.976,-0.015
1.976,-0.018
1.976,-0.008
1.977,-0.008
1.977,0.000
1.977,-0.003
1.978,0.015
1.978,0.013
1.978,0.028
1.978,0.030
1.978,0.035
1.979,0.035
1.979,0.027
1.979,0.028
1.980,0.022
1.980,0.020
1.980,0.025
1.980,0.022
1.980,0.025
1.981,0.023
1.981,0.020
1.981,0.023
1.982,0.032
1.982,0.030
1.982,0.043
1.982,0.043
1.982,0.060
1.983,0.060
1.983,0.087
1.983,0.088
1.984,0.110
1.984,0.110
1.984,0.132
1.984,0.132
1.984,0.173
1.985,0.177
1.985,0.237
1.985,0.288
1.986,-0.163
1.986,-0.212
1.986,-0.527
1.986,-0.553
1.986,-0.448
1.987,-0.437
1.987,-0.283
1.987,-0.278
1.988,-0.120
1.988,-0.113
1.988,0.037
1.988,0.042
1.988,0.162
1.989,0.167
1.989,0.257
1.989,0.260
1.990,0.302
1.990,0.283
1.990,-0.143
1.990,-0.175
1.990,-0.563
1.991,-0.567
1.991,-0.442
1.991,-0.430
1.992,-0.145
1.992,-0.135
1.992,0.075
1.992,0.083
1.992,0.195
1.993,0.198
1.993,0.240
1.993,0.238
1.994,0.245
1.994,0.245
1.994,0.232
1.994,0.232
1.994,0.197
1.995,0.182
1.995,0.215
1.995,0.215
1.996,0.122
1.996,0.120
1.996,0.095
1.996,0.093
1.996,0.058
1.997,0.058
1.997,0.030
1.997,0.030
1.998,0.010
1.998,0.008
1.998,-0.003
1.998,-0.003
1.998,-0.012
1.999,-0.012
1.999,-0.003
1.999,-0.003
2.000,0.003
2.000,0.002
2.000,0.013
2.000,0.013
2.001,0.023
2.001,0.022
2.001,0.017
2.001,0.017
2.002,0.013
2.002,0.100
2.002,0.015
2.002,0.010
2.002,0.012
2.003,0.005
2.003,0.005
2.003,-0.005
2.003,-0.003
2.004,-0.010
2.004,-0.007
2.004,-0.013
2.005,-0.012
2.005,-0.017
2.005,-0.013
2.005,-0.017
2.006,-0.017
2.006,-0.012
2.006,-0.013
2.006,-0.020
2.006,-0.018
2.007,-0.022
2.007,-0.022
2.007,-0.017
2.007,-0.020
2.008,-0.015
2.008,-0.017
2.008,-0.025
2.009,-0.023
2.009,-0.030
2.009,-0.027
2.009,-0.037
2.010,-0.033
2.010,-0.040
2.010,-0.038
2.010,-0.042
2.010,-0.043
2.011,-0.040
2.011,-0.045
2.011,-0.040
2.011,-0.042
2.012,-0.047
2.012,-0.047
2.012,-0.043
2.013,-0.043
2.013,-0.033
2.013,-0.033
2.013,-0.025
2.014,-0.025
2.014,-0.017
2.014,-0.017
2.014,-0.012
2.014,-0.010
2.015,-0.002
2.015,0.000
2.015,0.020
2.015,0.020
2.016,0.037
2.016,0.037
2.016,0.042
2.017,0.040
2.017,0.073
2.017,0.075
2.017,0.157
2.018,0.158
2.018,0.247
2.018,0.252
2.018,0.360
2.018,0.365
2.019,0.533
2.019,0.592
2.019,0.422
2.019,0.398
2.020,-0.478
2.020,-0.518
2.020,-0.822
2.021,-0.480
2.021,0.482
2.021,0.607
2.021,-2.018
2.022,-2.395
2.022,-1.377
2.022,-1.293
2.022,0.130
2.022,-0.013
2.023,0.233
2.023,0.235
2.023,0.350
2.023,0.362
2.024,0.322
2.024,0.318
2.024,0.252
2.025,0.250
2.025,0.153
2.025,0.152
2.025,0.112
2.026,0.110
2.026,0.088
2.026,0.088
2.026,0.080
2.026,0.078
2.027,0.067
2.027,0.065
2.027,0.050
2.027,0.052
2.028,0.040
2.028,0.040
2.028,0.028
2.029,0.027
2.029,0.012
2.029,0.010
2.029,0.000
2.030,-0.002
2.030,-0.012
2.030,-0.013
2.030,-0.028
2.030,-0.028
2.031,-0.037
2.031,-0.035
2.031,-0.040
2.031,-0.038
2.032,-0.032
2.032,-0.033
2.032,-0.027
2.033,-0.028
2.033,-0.022
2.033,-0.023
2.033,-0.010
2.034,-0.010
2.034,0.012
2.034,0.013
2.034,0.045
2.034,0.045
2.035,0.067
2.035,0.065
2.035,0.072
2.035,0.073
2.036,0.037
2.036,0.033
2.036,-0.038
2.037,-0.042
2.037,-0.153
2.037,-0.158
2.037,-0.207
2.038,-0.207
2.038,-0.175
2.038,-0.173
2.038,-0.100
2.038,-0.097
2.039,-0.028
2.039,-0.027
2.039,0.017
2.039,0.017
2.040,0.030
2.040,0.030
2.040,0.038
2.041,0.037
2.041,0.030
2.041,0.032
2.041,0.020
2.042,0.018
2.042,0.025
2.042,0.023
2.042,0.028
2.042,0.027
2.043,0.035
2.043,0.033
2.043,0.042
2.043,0.042
2.044,0.047
2.044,0.047
2.044,0.040
2.045,0.043
2.045,0.033
2.045,0.035
2.045,0.020
2.046,0.018
2.046,0.005
2.046,0.005
2.046,-0.002
2.046,-0.002
2.047,-0.010
2.047,-0.012
2.047,-0.005
2.047,-0.005
2.048,0.007
2.048,0.007
2.048,0.020
2.049,0.020
2.049,0.028
2.049,0.027
2.049,0.033
2.050,0.032
2.050,0.037
2.050,0.035
2.050,0.037
2.050,0.032
2.051,0.038
2.051,0.035
2.051,0.038
2.051,0.033
2.052,0.040
2.052,0.040
2.052,0.052
2.053,0.048
2.053,0.057
2.053,0.055
2.053,0.050
2.054,0.053
2.054,0.033
2.054,0.032
2.054,0.002
2.054,-0.002
2.055,-0.027
2.055,-0.028
2.055,-0.022
2.055,-0.022
2.056,-0.008
2.056,-0.008
2.056,-0.003
2.057,-0.003
2.057,-0.012
2.057,-0.013
2.057,-0.025
2.058,-0.025
2.058,-0.032
2.058,-0.027
2.058,-0.018
2.058,-0.018
2.059,0.002
2.059,0.000
2.059,0.010
2.059,0.012
2.060,0.007
2.060,0.007
2.060,0.000
2.061,0.003
2.061,-0.003
2.061,-0.003
2.061,-0.013
2.062,-0.008
2.062,-0.018
2.062,-0.015
2.062,-0.023
2.062,-0.022
2.063,-0.027
2.063,-0.025
2.063,-0.032
2.063,-0.028
2.064,-0.032
2.064,-0.030
2.064,-0.032
2.064,-0.033
2.065,-0.032
2.065,-0.030
2.065,-0.037
2.066,-0.038
2.066,-0.047
2.066,-0.045
2.066,-0.048
2.067,-0.050
2.067,-0.043
2.067,-0.045
2.067,-0.037
2.067,-0.037
2.068,-0.028
2.068,-0.030
2.068,-0.033
2.068,-0.033
2.069,-0.028
2.069,-0.032
2.069,-0.027
2.070,-0.030
2.070,-0.023
2.070,-0.027
2.070,-0.020
2.071,-0.018
2.071,-0.023
2.071,-0.018
2.071,-0.025
2.071,-0.020
2.072,-0.023
2.072,-0.020
2.072,-0.023
2.072,-0.017
2.073,-0.022
2.073,-0.018
2.073,-0.022
2.074,-0.022
2.074,-0.017
2.074,-0.018
2.074,-0.008
2.075,-0.012
2.075,-0.008
2.075,-0.010
2.075,-0.007
2.075,-0.005
2.076,-0.008
2.076,-0.008
2.076,-0.005
2.076,-0.007
2.077,0.000
2.077,0.000
2.077,0.008
2.078,0.007
2.078,0.017
2.078,0.015
2.078,0.025
2.079,0.025
2.079,0.040
2.079,0.042
2.079,0.058
2.079,0.060
2.080,0.073
2.080,0.073
2.080,0.088
2.080,0.090
2.081,0.113
2.081,0.117
2.081,0.148
2.082,0.150
2.082,0.210
2.082,0.213
2.082,0.315
2.083,0.322
2.083,0.443
2.083,0.353
2.083,-0.318
2.083,-0.352
2.084,-0.292
2.084,-0.285
2.084,-0.125
2.084,-0.123
2.085,-0.032
2.085,-0.027
2.085,0.090
2.086,0.095
2.086,0.172
2.086,0.175
2.086,0.222
2.087,0.223
2.087,0.243
2.087,0.237
2.087,-0.057
2.087,-0.073
2.088,-0.645
2.088,-0.698
2.088,-0.642
2.088,-0.633
2.089,-0.337
2.089,-0.325
2.089,-0.073
2.090,-0.065
2.090,0.075
2.090,0.080
2.090,0.135
2.091,0.137
2.091,0.142
2.091,0.135
2.091,0.113
2.091,0.112
2.092,0.087
2.092,0.070
2.092,0.090
2.092,0.115
2.093,0.062
2.093,0.057
2.093,0.033
2.094,0.033
2.094,0.037
2.094,0.038
2.094,0.035
2.095,0.037
2.095,0.028
2.095,0.028
2.095,0.020
2.095,0.020
2.096,0.012
2.096,0.013
2.096,0.000
2.096,-0.002
2.097,-0.008
2.097,-0.005
2.097,-0.010
2.098,-0.008
2.098,0.012
2.098,0.013
2.098,0.093
2.099,0.097
2.099,0.183
2.099,0.188
2.099,0.292
2.099,0.298
2.100,0.437
2.100,0.445
2.100,0.560
2.100,0.523
2.101,-0.110
2.101,-0.148
2.101,-0.813
2.102,-0.812
2.102,0.022
2.102,-0.287
2.102,0.842
2.103,-0.063
2.103,-2.415
2.103,-1.973
2.103,-0.345
2.103,-0.287
2.104,0.280
2.104,0.295
2.104,0.458
2.104,0.457
2.105,0.390
2.105,0.387
2.105,0.303
2.106,0.298
2.106,0.218
2.106,0.217
2.106,0.128
2.107,0.125
2.107,0.063
2.107,0.060
2.107,0.037
2.107,0.035
2.108,0.013
2.108,0.013
2.108,-0.007
2.108,-0.008
2.109,-0.018
2.109,-0.018
2.109,-0.037
2.110,-0.037
2.110,-0.050
2.110,-0.050
2.110,-0.055
2.111,-0.057
2.111,-0.053
2.111,-0.055
2.111,-0.048
2.111,-0.052
2.112,-0.047
2.112,-0.047
2.112,-0.050
2.112,-0.047
2.113,-0.045
2.113,-0.043
2.113,-0.048
2.114,-0.048
2.114,-0.043
2.114,-0.047
2.114,-0.035
2.115,-0.035
2.115,-0.015
2.115,-0.015
2.115,-0.003
2.115,-0.005
2.116,0.008
2.116,0.008
2.116,0.017
2.116,0.017
2.117,0.028
2.117,0.030
2.117,0.043
2.118,0.043
2.118,0.052
2.118,0.050
2.118,0.053
2.119,0.052
2.119,0.045
2.119,0.047
2.119,0.038
2.119,0.040
2.120,0.032
2.120,0.033
2.120,0.027
2.120,0.027
2.121,0.020
2.121,0.022
2.121,0.017
2.122,0.020
2.122,0.013
2.122,0.015
2.122,0.010
2.123,0.012
2.123,0.008
2.123,0.010
2.123,0.003
2.123,0.002
2.124,0.005
2.124,0.007
2.124,0.002
2.124,0.005
2.125,0.002
2.125,0.003
2.125,0.000
2.126,0.002
2.126,0.005
2.126,0.000
2.126,0.003
2.127,0.005
2.127,0.000
2.127,0.002
2.127,-0.005
2.127,-0.002
2.128,-0.005
2.128,-0.007
2.128,-0.002
2.128,-0.007
2.129,-0.003
2.129,-0.005
2.129,-0.008
2.130,-0.007
2.130,-0.005
2.130,-0.005
2.130,0.000
2.131,-0.002
2.131,0.002
2.131,0.002
2.131,0.003
2.131,0.003
2.132,0.007
2.132,0.003
2.132,0.008
2.132,0.005
2.133,0.012
2.133,0.010
2.133,0.008
2.134,0.012
2.134,0.007
2.134,0.008
2.134,0.003
2.135,0.005
2.135,0.002
2.135,0.003
2.135,-0.002
2.135,-0.002
2.136,-0.005
2.136,-0.003
2.136,-0.008
2.136,-0.007
2.137,-0.012
2.137,-0.012
2.137,-0.020
2.138,-0.022
2.138,-0.018
2.138,-0.022
2.138,-0.018
2.139,-0.020
2.139,-0.010
2.139,-0.010
2.139,-0.005
2.139,-0.007
2.140,0.002
2.140,0.002
2.140,0.008
2.140,0.007
2.141,0.012
2.141,0.012
2.141,0.020
2.142,0.020
2.142,0.030
2.142,0.030
2.142,0.040
2.143,0.040
2.143,0.037
2.143,0.038
2.143,0.032
2.143,0.033
2.144,0.038
2.144,0.037
2.144,0.042
2.144,0.040
2.145,0.043
2.145,0.040
2.145,0.027
2.146,0.025
2.146,0.017
2.146,0.017
2.146,0.023
2.147,0.022
2.147,0.035
2.147,0.035
2.147,0.038
2.147,0.038
2.148,0.027
2.148,0.027
2.148,-0.003
2.148,-0.005
2.149,-0.037
2.149,-0.038
2.149,-0.045
2.150,-0.043
2.150,-0.033
2.150,-0.033
2.150,-0.023
2.151,-0.023
2.151,-0.015
2.151,-0.015
2.151,-0.020
2.151,-0.018
2.152,-0.023
2.152,-0.023
2.152,-0.032
2.152,-0.032
2.153,-0.037
2.153,-0.032
2.153,-0.020
2.154,-0.022
2.154,-0.015
2.154,-0.017
2.154,-0.010
2.155,-0.010
2.155,-0.003
2.155,-0.003
2.155,-0.007
2.155,-0.007
2.156,-0.005
2.156,-0.005
2.156,-0.008
2.156,-0.008
2.157,-0.007
2.157,-0.005
2.157,-0.008
2.158,-0.010
2.158,-0.002
2.158,-0.002
2.158,0.005
2.159,0.008
2.159,0.013
2.159,0.013
2.159,0.022
2.159,0.020
2.160,0.023
2.160,0.022
2.160,0.028
2.160,0.025
2.161,0.030
2.161,0.028
2.161,0.018
2.162,0.018
2.162,0.000
2.162,-0.002
2.162,-0.022
2.163,-0.023
2.163,-0.042
2.163,-0.042
2.163,-0.052
2.163,-0.053
2.164,-0.047
2.164,-0.048
2.164,-0.040
2.164,-0.040
2.165,-0.028
2.165,-0.030
2.165,-0.017
2.166,-0.018
2.166,-0.007
2.166,-0.007
2.166,0.002
2.167,0.002
2.167,0.010
2.167,0.010
2.167,0.005
2.167,0.007
2.168,-0.008
2.168,-0.008
2.168,-0.018
2.168,-0.018
2.169,-0.023
2.169,-0.023
2.169,-0.013
2.170,-0.013
2.170,-0.003
2.170,-0.005
2.170,0.012
2.171,0.013
2.171,0.038
2.171,0.040
2.171,0.060
2.171,0.058
2.172,0.070
2.172,0.068
2.172,0.037
2.172,0.033
2.173,-0.038
2.173,-0.042
2.173,-0.138
2.174,-0.140
2.174,-0.180
2.174,-0.180
2.174,-0.150
2.175,-0.148
2.175,-0.100
2.175,-0.097
2.175,-0.052
2.175,-0.050
2.176,-0.015
2.176,-0.013
2.176,0.012
2.176,0.008
2.177,0.027
2.177,0.027
2.177,0.035
2.178,0.035
2.178,0.042
2.178,0.042
2.178,0.050
2.179,0.050
2.179,0.053
2.179,0.048
2.179,0.052
2.179,0.050
2.180,0.055
2.180,0.052
2.180,0.058
2.180,0.057
2.181,0.063
2.181,0.062
2.181,0.053
2.182,0.055
2.182,0.035
2.182,0.033
2.182,0.025
2.183,0.025
2.183,0.018
2.183,0.020
2.183,0.028
2.183,0.030
2.184,0.048
2.184,0.050
2.184,0.067
2.184,0.068
2.185,0.078
2.185,0.075
2.185,0.095
2.186,0.095
2.186,0.117
2.186,0.117
2.186,0.148
2.187,0.148
2.187,0.205
2.187,0.210
2.187,0.298
2.188,0.302
2.188,0.413
2.188,0.285
2.188,-0.375
2.188,-0.393
2.189,-0.325
2.189,-0.318
2.189,-0.125
2.189,-0.123
2.190,-0.030
2.190,-0.023
2.190,0.095
2.191,0.102
2.191,0.187
2.191,0.188
2.191,0.257
2.192,0.260
2.192,0.295
2.192,0.290
2.192,-0.008
2.192,-0.027
2.193,-0.582
2.193,-0.620
2.193,-0.558
2.193,-0.550
2.194,-0.267
2.194,-0.253
2.194,-0.030
2.195,-0.022
2.195,0.093
2.195,0.097
2.195,0.135
2.196,0.138
2.196,0.135
2.196,0.135
2.196,0.113
2.196,0.113
2.197,0.088
2.197,0.073
2.197,0.095
2.197,0.120
2.198,0.075
2.198,0.070
2.198,0.045
2.199,0.047
2.199,0.042
2.199,0.045
2.199,0.050
2.200,0.048
2.200,0.043
2.200,0.045
2.200,0.035
2.200,0.035
2.201,0.027
2.201,0.028
2.201,0.020
2.201,0.020
2.202,0.017
2.202,0.020
2.202,0.027
2.203,0.027
2.203,0.022
2.203,0.020
2.203,0.027
2.204,0.025
2.204,0.048
2.204,0.052
2.204,0.127
2.204,0.130
2.205,0.213
2.205,0.218
2.205,0.330
2.205,0.337
2.206,0.490
2.206,0.570
2.206,0.465
2.207,0.453
2.207,-0.320
2.207,-0.358
2.207,-0.798
2.208,-0.687
2.208,0.120
2.208,0.712
2.208,-1.323
2.208,-1.527
2.209,-2.508
2.209,-1.730
2.209,-0.033
2.209,0.003
2.210,0.187
2.210,0.130
2.210,0.397
2.211,0.405
2.211,0.363
2.211,0.360
2.211,0.267
2.212,0.263
2.212,0.192
2.212,0.188
2.212,0.142
2.212,0.137
2.213,0.078
2.213,0.077
2.213,0.058
2.213,0.058
2.214,0.053
2.214,0.053
2.214,0.038
2.215,0.038
2.215,0.027
2.215,0.025
2.215,0.013
2.216,0.015
2.216,0.007
2.216,0.010
2.216,0.005
2.216,0.007
2.217,0.003
2.217,0.005
2.217,0.002
2.217,0.002
2.218,-0.002
2.218,0.000
2.218,0.002
2.219,0.002
2.219,0.008
2.219,0.005
2.219,0.013
2.220,0.012
2.220,0.007
2.220,0.008
2.220,0.005
2.220,0.008
2.221,-0.002
2.221,-0.002
2.221,-0.010
2.221,-0.008
2.222,-0.015
2.222,-0.015
2.222,-0.020
2.223,-0.018
2.223,-0.022
2.223,-0.020
2.223,-0.023
2.224,-0.022
2.224,-0.027
2.224,-0.027
2.224,-0.023
2.224,-0.025
2.225,-0.022
2.225,-0.025
2.225,-0.018
2.225,-0.022
2.226,-0.018
2.226,-0.018
2.226,-0.013
2.227,-0.017
2.227,-0.013
2.227,-0.018
2.227,-0.013
2.228,-0.015
2.228,-0.010
2.228,-0.015
2.228,-0.010
2.228,-0.013
2.229,-0.010
2.229,-0.010
2.229,-0.013
2.229,-0.010
2.230,-0.013
2.230,-0.012
2.230,-0.010
2.231,-0.012
2.231,-0.008
2.231,-0.010
2.231,-0.007
2.232,-0.010
2.232,-0.003
2.232,-0.005
2.232,-0.007
2.232,-0.007
2.233,0.000
2.233,-0.002
2.233,0.003
2.233,0.002
2.234,0.008
2.234,0.007
2.234,0.012
2.235,0.010
2.235,0.013
2.235,0.013
2.235,0.017
2.236,0.013
2.236,0.018
2.236,0.017
2.236,0.005
2.236,0.007
2.237,-0.003
2.237,-0.003
2.237,-0.007
2.237,-0.007
2.238,-0.010
2.238,-0.008
2.238,-0.003
2.239,-0.007
2.239,-0.003
2.239,-0.005
2.239,0.000
2.240,0.000
2.240,0.012
2.240,0.012
2.240,0.023
2.240,0.025
2.241,0.032
2.241,0.032
2.241,0.007
2.241,0.005
2.242,-0.013
2.242,-0.013
2.242,-0.020
2.243,-0.018
2.243,-0.025
2.243,-0.025
2.243,-0.015
2.244,-0.018
2.244,-0.013
2.244,-0.012
2.244,-0.023
2.244,-0.023
2.245,-0.028
2.245,-0.028
2.245,-0.025
2.245,-0.023
2.246,-0.030
2.246,-0.027
2.246,-0.030
2.247,-0.028
2.247,-0.035
2.247,-0.035
2.247,-0.042
2.248,-0.040
2.248,-0.047
2.248,-0.042
2.248,-0.022
2.248,-0.020
2.249,-0.008
2.249,-0.008
2.249,-0.007
2.249,-0.005
2.250,-0.008
2.250,-0.008
2.250,-0.025
2.251,-0.025
2.251,-0.048
2.251,-0.053
2.251,-0.047
2.252,-0.045
2.252,-0.022
2.252,0.100
2.252,-0.022
2.252,-0.002
2.253,-0.002
2.253,0.008
2.253,0.010
2.253,0.007
2.254,0.008
2.254,0.012
2.254,0.013
2.255,0.005
2.255,0.007
2.255,0.003
2.255,0.007
2.256,0.003
2.256,0.002
2.256,0.007
2.256,0.003
2.256,0.012
2.257,0.013
2.257,0.022
2.257,0.023
2.257,0.028
2.258,0.025
2.258,0.008
2.258,0.007
2.259,-0.013
2.259,-0.013
2.259,-0.020
2.259,-0.020
2.260,-0.017
2.260,-0.023
2.260,-0.013
2.260,-0.012
2.260,0.000
2.261,0.000
2.261,0.007
2.261,0.007
2.261,0.012
2.262,0.012
2.262,0.007
2.262,0.010
2.263,0.003
2.263,0.005
2.263,0.002
2.263,0.003
2.264,-0.003
2.264,-0.003
2.264,-0.018
2.264,-0.020
2.264,-0.035
2.265,-0.035
2.265,-0.043
2.265,-0.043
2.265,-0.032
2.266,-0.032
2.266,-0.020
2.266,-0.020
2.267,-0.013
2.267,-0.015
2.267,-0.008
2.267,-0.010
2.268,-0.003
2.268,-0.003
2.268,0.008
2.268,0.008
2.268,0.018
2.269,0.015
2.269,0.023
2.269,0.022
2.269,0.028
2.270,0.025
2.270,0.027
2.270,0.027
2.271,0.023
2.271,0.025
2.271,0.020
2.271,0.022
2.272,0.015
2.272,0.018
2.272,0.015
2.272,0.013
2.272,0.020
2.273,0.020
2.273,0.013
2.273,0.017
2.273,0.012
2.274,0.012
2.274,0.018
2.274,0.015
2.275,0.022
2.275,0.022
2.275,0.018
2.275,0.022
2.276,0.018
2.276,0.020
2.276,0.013
2.276,0.015
2.276,0.008
2.277,0.010
2.277,0.005
2.277,0.005
2.277,-0.002
2.278,0.002
2.278,-0.005
2.278,-0.003
2.279,-0.012
2.279,-0.013
2.279,-0.028
2.279,-0.028
2.280,-0.038
2.280,-0.038
2.280,-0.035
2.280,-0.035
2.280,-0.038
2.281,-0.037
2.281,-0.040
2.281,-0.038
2.281,-0.033
2.282,-0.037
2.282,-0.043
2.282,-0.042
2.283,-0.045
2.283,-0.047
2.283,-0.040
2.283,-0.040
2.284,-0.035
2.284,-0.037
2.284,-0.027
2.284,-0.028
2.284,-0.015
2.285,-0.015
2.285,-0.003
2.285,-0.002
2.285,0.013
2.286,0.012
2.286,0.023
2.286,0.022
2.287,0.028
2.287,0.027
2.287,0.032
2.287,0.032
2.288,0.027
2.288,0.033
2.288,0.025
2.288,0.025
2.288,0.010
2.289,0.010
2.289,-0.002
2.289,-0.002
2.289,-0.010
2.290,-0.012
2.290,-0.002
2.290,-0.003
2.291,0.003
2.291,0.003
2.291,0.020
2.291,0.018
2.292,0.043
2.292,0.045
2.292,0.062
2.292,0.062
2.292,0.073
2.293,0.072
2.293,0.085
2.293,0.082
2.293,0.090
2.294,0.092
2.294,0.135
2.294,0.138
2.295,0.220
2.295,0.223
2.295,0.340
2.295,0.375
2.296,-0.327
2.296,-0.343
2.296,-0.495
2.296,-0.495
2.296,-0.345
2.297,-0.338
2.297,-0.213
2.297,-0.205
2.297,0.047
2.298,0.057
2.298,0.345
2.298,0.358
2.299,0.668
2.299,0.682
2.299,0.883
2.299,0.877
2.300,0.163
2.300,0.115
2.300,-1.005
2.300,-1.102
2.300,-0.645
2.301,-0.547
2.301,0.298
2.301,-0.497
2.301,-2.767
2.302,-1.790
2.302,-0.017
2.302,0.037
2.303,0.453
2.303,0.465
2.303,0.648
2.303,0.647
2.304,0.562
2.304,0.555
2.304,0.418
2.304,0.413
2.304,0.298
2.305,0.293
2.305,0.200
2.305,0.195
2.305,0.125
2.306,0.122
2.306,0.083
2.306,0.082
2.307,0.063
2.307,0.063
2.307,0.045
2.307,0.045
2.308,0.040
2.308,0.038
2.308,0.045
2.308,0.045
2.308,0.052
2.309,0.053
2.309,0.060
2.309,0.060
2.309,0.057
2.310,0.058
2.310,0.053
2.310,0.052
2.311,0.045
2.311,0.043
2.311,0.028
2.311,0.030
2.312,0.013
2.312,0.013
2.312,-0.002
2.312,-0.002
2.312,-0.023
2.313,-0.023
2.313,-0.042
2.313,-0.042
2.313,-0.035
2.314,-0.035
2.314,-0.027
2.314,-0.030
2.314,-0.023
2.315,-0.025
2.315,-0.012
2.315,-0.010
2.316,0.000
2.316,0.000
2.316,0.020
2.316,0.022
2.317,0.033
2.317,0.033
2.317,0.043
2.317,0.038
2.317,0.045
2.318,0.040
2.318,0.042
2.318,0.040
2.318,0.033
2.319,0.035
2.319,0.025
2.319,0.027
2.320,0.022
2.320,0.020
2.320,0.013
2.320,0.013
2.321,0.008
2.321,0.008
2.321,0.012
2.321,0.008
2.321,0.013
2.322,0.012
2.322,0.015
2.322,0.013
2.322,0.007
2.323,0.008
2.323,0.002
2.323,0.003
2.324,-0.005
2.324,-0.005
2.324,-0.010
2.324,-0.008
2.325,-0.012
2.325,-0.013
2.325,-0.010
2.325,-0.010
2.325,-0.013
2.326,-0.012
2.326,-0.015
2.326,-0.013
2.326,-0.018
2.327,-0.017
2.327,-0.022
2.327,-0.020
2.328,-0.023
2.328,-0.022
2.328,-0.018
2.328,-0.020
2.329,-0.013
2.329,-0.015
2.329,-0.012
2.329,-0.013
2.329,-0.010
2.330,-0.008
2.330,-0.013
2.330,-0.010
2.330,-0.013
2.331,-0.010
2.331,-0.015
2.331,-0.012
2.332,-0.015
2.332,-0.013
2.332,-0.017
2.332,-0.017
2.333,-0.013
2.333,-0.013
2.333,-0.018
2.333,-0.015
2.333,-0.022
2.334,-0.018
2.334,-0.022
2.334,-0.018
2.334,-0.022
2.335,-0.020
2.335,-0.015
2.335,-0.018
2.336,-0.010
2.336,-0.013
2.336,-0.007
2.336,-0.008
2.337,-0.002
2.337,-0.003
2.337,-0.007
2.337,-0.005
2.337,-0.008
2.338,-0.007
2.338,-0.012
2.338,-0.010
2.338,-0.003
2.339,-0.003
2.339,0.010
2.339,0.008
2.340,0.020
2.340,0.018
2.340,0.028
2.340,0.030
2.341,0.037
2.341,0.037
2.341,0.047
2.341,0.048
2.341,0.065
2.342,0.067
2.342,0.087
2.342,0.087
2.342,0.092
2.343,0.088
2.343,0.080
2.343,0.080
2.344,0.045
2.344,0.043
2.344,-0.022
2.344,-0.025
2.345,-0.073
2.345,-0.075
2.345,-0.083
2.345,-0.082
2.345,-0.073
2.346,-0.077
2.346,-0.073
2.346,-0.077
2.346,-0.065
2.347,-0.067
2.347,-0.060
2.347,-0.063
2.348,-0.060
2.348,-0.065
2.348,-0.058
2.348,-0.060
2.349,-0.055
2.349,-0.055
2.349,-0.050
2.349,-0.050
2.349,-0.047
2.350,-0.045
2.350,-0.038
2.350,-0.035
2.350,-0.025
2.351,-0.025
2.351,-0.017
2.351,-0.017
2.352,-0.013
2.352,-0.012
2.352,-0.018
2.352,-0.017
2.353,-0.005
2.353,-0.005
2.353,0.022
2.353,0.025
2.353,0.042
2.354,0.042
2.354,0.048
2.354,0.045
2.354,0.037
2.355,0.037
2.355,0.022
2.355,0.022
2.356,0.012
2.356,0.012
2.356,0.005
2.356,0.003
2.357,-0.012
2.357,-0.012
2.357,-0.027
2.357,-0.025
2.357,-0.037
2.358,-0.037
2.358,-0.030
2.358,-0.028
2.358,-0.033
2.359,-0.032
2.359,-0.053
2.359,-0.053
2.360,-0.067
2.360,-0.067
2.360,-0.062
2.360,-0.062
2.361,-0.057
2.361,-0.057
2.361,-0.047
2.361,-0.047
2.361,-0.037
2.362,-0.038
2.362,-0.033
2.362,-0.035
2.362,-0.038
2.363,-0.037
2.363,-0.032
2.363,-0.032
2.364,-0.025
2.364,-0.025
2.364,-0.013
2.364,-0.012
2.365,-0.005
2.365,-0.008
2.365,0.000
2.365,0.000
2.365,-0.008
2.366,-0.007
2.366,-0.012
2.366,-0.012
2.366,-0.005
2.367,-0.005
2.367,0.000
2.367,0.002
2.368,-0.003
2.368,-0.002
2.368,-0.008
2.368,-0.007
2.369,-0.012
2.369,-0.013
2.369,-0.008
2.369,-0.008
2.369,-0.002
2.370,-0.003
2.370,0.005
2.370,0.003
2.370,0.010
2.371,0.008
2.371,0.012
2.371,0.010
2.372,0.013
2.372,0.013
2.372,0.007
2.372,0.010
2.373,0.003
2.373,0.007
2.373,-0.003
2.373,-0.002
2.373,-0.010
2.374,-0.013
2.374,-0.008
2.374,-0.010
2.374,-0.008
2.375,-0.008
2.375,-0.012
2.375,-0.008
2.376,-0.003
2.376,-0.005
2.376,0.003
2.376,0.003
2.377,0.007
2.377,0.003
2.377,0.008
2.377,0.008
2.377,0.015
2.378,0.013
2.378,0.017
2.378,0.015
2.378,0.020
2.379,0.018
2.379,0.023
2.379,0.023
2.380,0.020
2.380,0.022
2.380,0.025
2.380,0.022
2.381,0.025
